EcoID,line,condition,TimePoint,NPQ,altitude
6039,2Hovdala,coastal,20,0.35,53
6039,2Hovdala,coastal,40,1.38,53
6039,2Hovdala,coastal,60,1.78,53
6039,2Hovdala,coastal,80,2.02,53
6039,2Hovdala,coastal,100,2.31,53
6039,2Hovdala,coastal,120,2.34,53
6039,2Hovdala,coastal,150,2.66,53
6039,2Hovdala,coastal,180,2.69,53
6039,2Hovdala,coastal,240,2.74,53
6039,2Hovdala,coastal,300,2.8,53
6039,2Hovdala,coastal,360,2.68,53
6039,2Hovdala,coastal,450,2.59,53
6039,2Hovdala,coastal,480,1.37,53
6039,2Hovdala,coastal,510,0.89,53
6039,2Hovdala,coastal,610,0.53,53
6039,2Hovdala,coastal,710,0.43,53
7418,CS28847,coastal,20,0.56,429.2
7418,CS28847,coastal,40,1.79,429.2
7418,CS28847,coastal,60,2.25,429.2
7418,CS28847,coastal,80,2.53,429.2
7418,CS28847,coastal,100,2.92,429.2
7418,CS28847,coastal,120,2.82,429.2
7418,CS28847,coastal,150,2.89,429.2
7418,CS28847,coastal,180,2.91,429.2
7418,CS28847,coastal,240,3.07,429.2
7418,CS28847,coastal,300,3.1,429.2
7418,CS28847,coastal,360,3.19,429.2
7418,CS28847,coastal,450,2.82,429.2
7418,CS28847,coastal,480,1.51,429.2
7418,CS28847,coastal,510,1.01,429.2
7418,CS28847,coastal,610,0.56,429.2
7418,CS28847,coastal,710,0.47,429.2
6994,CS28049,coastal,20,0.41,453.7
6994,CS28049,coastal,40,1.46,453.7
6994,CS28049,coastal,60,2.06,453.7
6994,CS28049,coastal,80,2.36,453.7
6994,CS28049,coastal,100,2.69,453.7
6994,CS28049,coastal,120,2.79,453.7
6994,CS28049,coastal,150,2.92,453.7
6994,CS28049,coastal,180,3.02,453.7
6994,CS28049,coastal,240,3.08,453.7
6994,CS28049,coastal,300,3.12,453.7
6994,CS28049,coastal,360,3.06,453.7
6994,CS28049,coastal,450,2.67,453.7
6994,CS28049,coastal,480,1.19,453.7
6994,CS28049,coastal,510,0.85,453.7
6994,CS28049,coastal,610,0.59,453.7
6994,CS28049,coastal,710,0.51,453.7
8312,Is-0,coastal,20,0.59,269
8312,Is-0,coastal,40,1.76,269
8312,Is-0,coastal,60,2.34,269
8312,Is-0,coastal,80,2.55,269
8312,Is-0,coastal,100,2.91,269
8312,Is-0,coastal,120,2.95,269
8312,Is-0,coastal,150,2.99,269
8312,Is-0,coastal,180,3.17,269
8312,Is-0,coastal,240,3.23,269
8312,Is-0,coastal,300,3.31,269
8312,Is-0,coastal,360,3.3,269
8312,Is-0,coastal,450,2.88,269
8312,Is-0,coastal,480,1.48,269
8312,Is-0,coastal,510,0.92,269
8312,Is-0,coastal,610,0.59,269
8312,Is-0,coastal,710,0.47,269
7228,CS28458,coastal,20,0.47,134.1
7228,CS28458,coastal,40,1.68,134.1
7228,CS28458,coastal,60,2.23,134.1
7228,CS28458,coastal,80,2.53,134.1
7228,CS28458,coastal,100,2.7,134.1
7228,CS28458,coastal,120,2.87,134.1
7228,CS28458,coastal,150,3.09,134.1
7228,CS28458,coastal,180,3.36,134.1
7228,CS28458,coastal,240,3.24,134.1
7228,CS28458,coastal,300,3.18,134.1
7228,CS28458,coastal,360,3.03,134.1
7228,CS28458,coastal,450,2.82,134.1
7228,CS28458,coastal,480,1.27,134.1
7228,CS28458,coastal,510,0.84,134.1
7228,CS28458,coastal,610,0.58,134.1
7228,CS28458,coastal,710,0.48,134.1
8393,Ts-5,coastal,20,0.74,11.9
8393,Ts-5,coastal,40,1.49,11.9
8393,Ts-5,coastal,60,2.11,11.9
8393,Ts-5,coastal,80,2.3,11.9
8393,Ts-5,coastal,100,2.56,11.9
8393,Ts-5,coastal,120,2.42,11.9
8393,Ts-5,coastal,150,2.69,11.9
8393,Ts-5,coastal,180,2.51,11.9
8393,Ts-5,coastal,240,2.57,11.9
8393,Ts-5,coastal,300,2.6,11.9
8393,Ts-5,coastal,360,2.77,11.9
8393,Ts-5,coastal,450,2.65,11.9
8393,Ts-5,coastal,480,1.56,11.9
8393,Ts-5,coastal,510,0.96,11.9
8393,Ts-5,coastal,610,0.61,11.9
8393,Ts-5,coastal,710,0.49,11.9
7178,CS28373,coastal,20,0.51,494
7178,CS28373,coastal,40,1.56,494
7178,CS28373,coastal,60,2.12,494
7178,CS28373,coastal,80,2.27,494
7178,CS28373,coastal,100,2.53,494
7178,CS28373,coastal,120,2.75,494
7178,CS28373,coastal,150,2.83,494
7178,CS28373,coastal,180,2.91,494
7178,CS28373,coastal,240,2.98,494
7178,CS28373,coastal,300,3.06,494
7178,CS28373,coastal,360,2.9,494
7178,CS28373,coastal,450,2.69,494
7178,CS28373,coastal,480,1.29,494
7178,CS28373,coastal,510,0.8,494
7178,CS28373,coastal,610,0.57,494
7178,CS28373,coastal,710,0.48,494
7143,CS28279,coastal,20,0.77,38.9
7143,CS28279,coastal,40,1.62,38.9
7143,CS28279,coastal,60,2.03,38.9
7143,CS28279,coastal,80,2.23,38.9
7143,CS28279,coastal,100,2.44,38.9
7143,CS28279,coastal,120,2.7,38.9
7143,CS28279,coastal,150,2.77,38.9
7143,CS28279,coastal,180,2.87,38.9
7143,CS28279,coastal,240,2.88,38.9
7143,CS28279,coastal,300,3.02,38.9
7143,CS28279,coastal,360,2.62,38.9
7143,CS28279,coastal,450,2.48,38.9
7143,CS28279,coastal,480,0.88,38.9
7143,CS28279,coastal,510,0.72,38.9
7143,CS28279,coastal,610,0.63,38.9
7143,CS28279,coastal,710,0.5,38.9
7176,CS28362,coastal,20,0.63,269
7176,CS28362,coastal,40,1.64,269
7176,CS28362,coastal,60,2.24,269
7176,CS28362,coastal,80,2.4,269
7176,CS28362,coastal,100,2.66,269
7176,CS28362,coastal,120,2.91,269
7176,CS28362,coastal,150,2.84,269
7176,CS28362,coastal,180,3.01,269
7176,CS28362,coastal,240,3.18,269
7176,CS28362,coastal,300,2.95,269
7176,CS28362,coastal,360,2.76,269
7176,CS28362,coastal,450,2.48,269
7176,CS28362,coastal,480,1,269
7176,CS28362,coastal,510,0.73,269
7176,CS28362,coastal,610,0.61,269
7176,CS28362,coastal,710,0.49,269
6727,CS28140,coastal,20,0.42,71.1
6727,CS28140,coastal,40,1.33,71.1
6727,CS28140,coastal,60,1.97,71.1
6727,CS28140,coastal,80,2.2,71.1
6727,CS28140,coastal,100,2.46,71.1
6727,CS28140,coastal,120,2.7,71.1
6727,CS28140,coastal,150,2.76,71.1
6727,CS28140,coastal,180,3.06,71.1
6727,CS28140,coastal,240,2.87,71.1
6727,CS28140,coastal,300,2.95,71.1
6727,CS28140,coastal,360,2.8,71.1
6727,CS28140,coastal,450,2.41,71.1
6727,CS28140,coastal,480,0.94,71.1
6727,CS28140,coastal,510,0.71,71.1
6727,CS28140,coastal,610,0.62,71.1
6727,CS28140,coastal,710,0.51,71.1
8430,2Lisse,coastal,20,0.46,-2
8430,2Lisse,coastal,40,1.46,-2
8430,2Lisse,coastal,60,1.87,-2
8430,2Lisse,coastal,80,2.21,-2
8430,2Lisse,coastal,100,2.39,-2
8430,2Lisse,coastal,120,2.5,-2
8430,2Lisse,coastal,150,2.68,-2
8430,2Lisse,coastal,180,2.76,-2
8430,2Lisse,coastal,240,2.79,-2
8430,2Lisse,coastal,300,3,-2
8430,2Lisse,coastal,360,3.13,-2
8430,2Lisse,coastal,450,2.89,-2
8430,2Lisse,coastal,480,1.66,-2
8430,2Lisse,coastal,510,1.11,-2
8430,2Lisse,coastal,610,0.59,-2
8430,2Lisse,coastal,710,0.44,-2
5785,UK80 Unt1,coastal,20,0.52,268
5785,UK80 Unt1,coastal,40,1.48,268
5785,UK80 Unt1,coastal,60,2.03,268
5785,UK80 Unt1,coastal,80,2.24,268
5785,UK80 Unt1,coastal,100,2.42,268
5785,UK80 Unt1,coastal,120,2.6,268
5785,UK80 Unt1,coastal,150,2.64,268
5785,UK80 Unt1,coastal,180,2.88,268
5785,UK80 Unt1,coastal,240,2.98,268
5785,UK80 Unt1,coastal,300,3.2,268
5785,UK80 Unt1,coastal,360,3.19,268
5785,UK80 Unt1,coastal,450,3.01,268
5785,UK80 Unt1,coastal,480,1.35,268
5785,UK80 Unt1,coastal,510,0.86,268
5785,UK80 Unt1,coastal,610,0.58,268
5785,UK80 Unt1,coastal,710,0.5,268
8426,Ull1-1,coastal,20,0.61,33
8426,Ull1-1,coastal,40,1.8,33
8426,Ull1-1,coastal,60,2.4,33
8426,Ull1-1,coastal,80,2.74,33
8426,Ull1-1,coastal,100,2.91,33
8426,Ull1-1,coastal,120,3.1,33
8426,Ull1-1,coastal,150,3.21,33
8426,Ull1-1,coastal,180,3.37,33
8426,Ull1-1,coastal,240,3.47,33
8426,Ull1-1,coastal,300,3.54,33
8426,Ull1-1,coastal,360,3.21,33
8426,Ull1-1,coastal,450,2.93,33
8426,Ull1-1,coastal,480,1.16,33
8426,Ull1-1,coastal,510,0.8,33
8426,Ull1-1,coastal,610,0.61,33
8426,Ull1-1,coastal,710,0.5,33
7013,CS28061,coastal,20,0.77,54.1
7013,CS28061,coastal,40,1.69,54.1
7013,CS28061,coastal,60,2.1,54.1
7013,CS28061,coastal,80,2.37,54.1
7013,CS28061,coastal,100,2.56,54.1
7013,CS28061,coastal,120,2.71,54.1
7013,CS28061,coastal,150,2.91,54.1
7013,CS28061,coastal,180,3.07,54.1
7013,CS28061,coastal,240,3.09,54.1
7013,CS28061,coastal,300,3.2,54.1
7013,CS28061,coastal,360,3.33,54.1
7013,CS28061,coastal,450,2.99,54.1
7013,CS28061,coastal,480,1.37,54.1
7013,CS28061,coastal,510,0.88,54.1
7013,CS28061,coastal,610,0.57,54.1
7013,CS28061,coastal,710,0.47,54.1
8279,1Col-0,coastal,20,0.54,207
8279,1Col-0,coastal,40,1.7,207
8279,1Col-0,coastal,60,2.36,207
8279,1Col-0,coastal,80,2.6,207
8279,1Col-0,coastal,100,2.85,207
8279,1Col-0,coastal,120,3.04,207
8279,1Col-0,coastal,150,3.34,207
8279,1Col-0,coastal,180,3.53,207
8279,1Col-0,coastal,240,3.65,207
8279,1Col-0,coastal,300,3.74,207
8279,1Col-0,coastal,360,3.34,207
8279,1Col-0,coastal,450,3.05,207
8279,1Col-0,coastal,480,1.12,207
8279,1Col-0,coastal,510,0.8,207
8279,1Col-0,coastal,610,0.61,207
8279,1Col-0,coastal,710,0.55,207
8339,1Mrk-0,coastal,20,0.46,225
8339,1Mrk-0,coastal,40,1.49,225
8339,1Mrk-0,coastal,60,1.93,225
8339,1Mrk-0,coastal,80,2.3,225
8339,1Mrk-0,coastal,100,2.49,225
8339,1Mrk-0,coastal,120,2.67,225
8339,1Mrk-0,coastal,150,2.66,225
8339,1Mrk-0,coastal,180,2.86,225
8339,1Mrk-0,coastal,240,2.85,225
8339,1Mrk-0,coastal,300,2.95,225
8339,1Mrk-0,coastal,360,2.92,225
8339,1Mrk-0,coastal,450,2.82,225
8339,1Mrk-0,coastal,480,1.23,225
8339,1Mrk-0,coastal,510,0.82,225
8339,1Mrk-0,coastal,610,0.51,225
8339,1Mrk-0,coastal,710,0.48,225
7306,CS28650,coastal,20,0.54,71.6
7306,CS28650,coastal,40,1.7,71.6
7306,CS28650,coastal,60,2.1,71.6
7306,CS28650,coastal,80,2.69,71.6
7306,CS28650,coastal,100,2.63,71.6
7306,CS28650,coastal,120,3.18,71.6
7306,CS28650,coastal,150,2.77,71.6
7306,CS28650,coastal,180,3.25,71.6
7306,CS28650,coastal,240,3.14,71.6
7306,CS28650,coastal,300,3.38,71.6
7306,CS28650,coastal,360,2.97,71.6
7306,CS28650,coastal,450,2.79,71.6
7306,CS28650,coastal,480,1.23,71.6
7306,CS28650,coastal,510,0.85,71.6
7306,CS28650,coastal,610,0.62,71.6
7306,CS28650,coastal,710,0.56,71.6
7397,CS28823,coastal,20,0.45,133
7397,CS28823,coastal,40,1.64,133
7397,CS28823,coastal,60,2.08,133
7397,CS28823,coastal,80,2.42,133
7397,CS28823,coastal,100,2.73,133
7397,CS28823,coastal,120,2.87,133
7397,CS28823,coastal,150,3.04,133
7397,CS28823,coastal,180,3.12,133
7397,CS28823,coastal,240,3.11,133
7397,CS28823,coastal,300,3.15,133
7397,CS28823,coastal,360,2.99,133
7397,CS28823,coastal,450,2.68,133
7397,CS28823,coastal,480,1.15,133
7397,CS28823,coastal,510,0.8,133
7397,CS28823,coastal,610,0.53,133
7397,CS28823,coastal,710,0.51,133
7044,CS28102,coastal,20,0.44,413
7044,CS28102,coastal,40,1.41,413
7044,CS28102,coastal,60,1.93,413
7044,CS28102,coastal,80,2.28,413
7044,CS28102,coastal,100,2.69,413
7044,CS28102,coastal,120,2.67,413
7044,CS28102,coastal,150,2.88,413
7044,CS28102,coastal,180,3.05,413
7044,CS28102,coastal,240,2.98,413
7044,CS28102,coastal,300,2.96,413
7044,CS28102,coastal,360,2.89,413
7044,CS28102,coastal,450,2.49,413
7044,CS28102,coastal,480,0.92,413
7044,CS28102,coastal,510,0.67,413
7044,CS28102,coastal,610,0.54,413
7044,CS28102,coastal,710,0.47,413
8236,2HSm,coastal,20,0.44,550
8236,2HSm,coastal,40,1.63,550
8236,2HSm,coastal,60,2.13,550
8236,2HSm,coastal,80,2.48,550
8236,2HSm,coastal,100,2.66,550
8236,2HSm,coastal,120,2.67,550
8236,2HSm,coastal,150,3.05,550
8236,2HSm,coastal,180,2.95,550
8236,2HSm,coastal,240,3.02,550
8236,2HSm,coastal,300,3.13,550
8236,2HSm,coastal,360,2.99,550
8236,2HSm,coastal,450,2.74,550
8236,2HSm,coastal,480,1.4,550
8236,2HSm,coastal,510,0.94,550
8236,2HSm,coastal,610,0.5,550
8236,2HSm,coastal,710,0.45,550
8301,Gu-0,coastal,20,0.52,346
8301,Gu-0,coastal,40,1.71,346
8301,Gu-0,coastal,60,2.28,346
8301,Gu-0,coastal,80,2.45,346
8301,Gu-0,coastal,100,2.69,346
8301,Gu-0,coastal,120,2.83,346
8301,Gu-0,coastal,150,3.25,346
8301,Gu-0,coastal,180,3.06,346
8301,Gu-0,coastal,240,2.78,346
8301,Gu-0,coastal,300,3.12,346
8301,Gu-0,coastal,360,2.74,346
8301,Gu-0,coastal,450,2.47,346
8301,Gu-0,coastal,480,1.24,346
8301,Gu-0,coastal,510,0.84,346
8301,Gu-0,coastal,610,0.53,346
8301,Gu-0,coastal,710,0.48,346
8334,Lu-1,coastal,20,0.48,67
8334,Lu-1,coastal,40,1.64,67
8334,Lu-1,coastal,60,1.98,67
8334,Lu-1,coastal,80,2.31,67
8334,Lu-1,coastal,100,2.87,67
8334,Lu-1,coastal,120,2.73,67
8334,Lu-1,coastal,150,3.31,67
8334,Lu-1,coastal,180,2.95,67
8334,Lu-1,coastal,240,3.08,67
8334,Lu-1,coastal,300,3.19,67
8334,Lu-1,coastal,360,2.67,67
8334,Lu-1,coastal,450,2.9,67
8334,Lu-1,coastal,480,1.39,67
8334,Lu-1,coastal,510,1.05,67
8334,Lu-1,coastal,610,0.7,67
8334,Lu-1,coastal,710,0.63,67
8387,2St-0,coastal,20,0.29,38
8387,2St-0,coastal,40,1.35,38
8387,2St-0,coastal,60,2.02,38
8387,2St-0,coastal,80,2.47,38
8387,2St-0,coastal,100,2.97,38
8387,2St-0,coastal,120,2.84,38
8387,2St-0,coastal,150,3.29,38
8387,2St-0,coastal,180,3.12,38
8387,2St-0,coastal,240,3.1,38
8387,2St-0,coastal,300,2.95,38
8387,2St-0,coastal,360,2.63,38
8387,2St-0,coastal,450,2.41,38
8387,2St-0,coastal,480,1.22,38
8387,2St-0,coastal,510,0.81,38
8387,2St-0,coastal,610,0.63,38
8387,2St-0,coastal,710,0.57,38
8281,1Cvi-0,coastal,20,0.44,308
8281,1Cvi-0,coastal,40,1.37,308
8281,1Cvi-0,coastal,60,1.92,308
8281,1Cvi-0,coastal,80,2.22,308
8281,1Cvi-0,coastal,100,2.74,308
8281,1Cvi-0,coastal,120,2.45,308
8281,1Cvi-0,coastal,150,2.97,308
8281,1Cvi-0,coastal,180,2.78,308
8281,1Cvi-0,coastal,240,2.56,308
8281,1Cvi-0,coastal,300,2.42,308
8281,1Cvi-0,coastal,360,1.99,308
8281,1Cvi-0,coastal,450,1.78,308
8281,1Cvi-0,coastal,480,1.1,308
8281,1Cvi-0,coastal,510,0.8,308
8281,1Cvi-0,coastal,610,0.67,308
8281,1Cvi-0,coastal,710,0.46,308
8279,1Col-0,coastal,20,0.43,207
8279,1Col-0,coastal,40,1.49,207
8279,1Col-0,coastal,60,2.04,207
8279,1Col-0,coastal,80,2.41,207
8279,1Col-0,coastal,100,2.67,207
8279,1Col-0,coastal,120,2.73,207
8279,1Col-0,coastal,150,2.83,207
8279,1Col-0,coastal,180,2.87,207
8279,1Col-0,coastal,240,2.88,207
8279,1Col-0,coastal,300,3.01,207
8279,1Col-0,coastal,360,2.87,207
8279,1Col-0,coastal,450,2.83,207
8279,1Col-0,coastal,480,1.45,207
8279,1Col-0,coastal,510,0.93,207
8279,1Col-0,coastal,610,0.53,207
8279,1Col-0,coastal,710,0.51,207
7035,CS28090,coastal,20,0.52,462
7035,CS28090,coastal,40,1.72,462
7035,CS28090,coastal,60,2.23,462
7035,CS28090,coastal,80,2.6,462
7035,CS28090,coastal,100,3.05,462
7035,CS28090,coastal,120,3.02,462
7035,CS28090,coastal,150,3.31,462
7035,CS28090,coastal,180,3.19,462
7035,CS28090,coastal,240,3.26,462
7035,CS28090,coastal,300,3.52,462
7035,CS28090,coastal,360,3.45,462
7035,CS28090,coastal,450,3.34,462
7035,CS28090,coastal,480,1.6,462
7035,CS28090,coastal,510,1.03,462
7035,CS28090,coastal,610,0.6,462
7035,CS28090,coastal,710,0.53,462
8360,1Pro-0,coastal,20,0.38,324
8360,1Pro-0,coastal,40,1.58,324
8360,1Pro-0,coastal,60,2.13,324
8360,1Pro-0,coastal,80,2.62,324
8360,1Pro-0,coastal,100,2.78,324
8360,1Pro-0,coastal,120,3.11,324
8360,1Pro-0,coastal,150,3.2,324
8360,1Pro-0,coastal,180,2.92,324
8360,1Pro-0,coastal,240,3.06,324
8360,1Pro-0,coastal,300,3.08,324
8360,1Pro-0,coastal,360,2.9,324
8360,1Pro-0,coastal,450,2.75,324
8360,1Pro-0,coastal,480,1.16,324
8360,1Pro-0,coastal,510,0.82,324
8360,1Pro-0,coastal,610,0.74,324
8360,1Pro-0,coastal,710,0.61,324
6046,1Lov-5,coastal,20,0.36,46.5
6046,1Lov-5,coastal,40,1.36,46.5
6046,1Lov-5,coastal,60,2.02,46.5
6046,1Lov-5,coastal,80,2.49,46.5
6046,1Lov-5,coastal,100,2.72,46.5
6046,1Lov-5,coastal,120,2.9,46.5
6046,1Lov-5,coastal,150,3.06,46.5
6046,1Lov-5,coastal,180,3.02,46.5
6046,1Lov-5,coastal,240,3.01,46.5
6046,1Lov-5,coastal,300,2.94,46.5
6046,1Lov-5,coastal,360,2.86,46.5
6046,1Lov-5,coastal,450,2.67,46.5
6046,1Lov-5,coastal,480,1.15,46.5
6046,1Lov-5,coastal,510,0.92,46.5
6046,1Lov-5,coastal,610,0.78,46.5
6046,1Lov-5,coastal,710,0.68,46.5
7239,CS28472,coastal,20,0.4,353
7239,CS28472,coastal,40,1.51,353
7239,CS28472,coastal,60,2.04,353
7239,CS28472,coastal,80,2.35,353
7239,CS28472,coastal,100,2.85,353
7239,CS28472,coastal,120,2.77,353
7239,CS28472,coastal,150,3.06,353
7239,CS28472,coastal,180,2.9,353
7239,CS28472,coastal,240,2.79,353
7239,CS28472,coastal,300,2.73,353
7239,CS28472,coastal,360,2.74,353
7239,CS28472,coastal,450,2.42,353
7239,CS28472,coastal,480,1.25,353
7239,CS28472,coastal,510,0.92,353
7239,CS28472,coastal,610,0.87,353
7239,CS28472,coastal,710,0.78,353
8333,1LP2-6,coastal,20,0,567
8333,1LP2-6,coastal,40,0,567
8333,1LP2-6,coastal,60,0,567
8333,1LP2-6,coastal,80,0,567
8333,1LP2-6,coastal,100,0,567
8333,1LP2-6,coastal,120,0,567
8333,1LP2-6,coastal,150,0,567
8333,1LP2-6,coastal,180,0,567
8333,1LP2-6,coastal,240,0,567
8333,1LP2-6,coastal,300,0,567
8333,1LP2-6,coastal,360,0,567
8333,1LP2-6,coastal,450,0,567
8333,1LP2-6,coastal,480,0,567
8333,1LP2-6,coastal,510,0,567
8333,1LP2-6,coastal,610,0,567
8333,1LP2-6,coastal,710,0,567
8338,1Mr-0,coastal,20,0.44,107
8338,1Mr-0,coastal,40,1.62,107
8338,1Mr-0,coastal,60,2.27,107
8338,1Mr-0,coastal,80,2.6,107
8338,1Mr-0,coastal,100,2.88,107
8338,1Mr-0,coastal,120,3.07,107
8338,1Mr-0,coastal,150,3.11,107
8338,1Mr-0,coastal,180,3.16,107
8338,1Mr-0,coastal,240,3.16,107
8338,1Mr-0,coastal,300,3.2,107
8338,1Mr-0,coastal,360,3.11,107
8338,1Mr-0,coastal,450,2.65,107
8338,1Mr-0,coastal,480,1.28,107
8338,1Mr-0,coastal,510,0.85,107
8338,1Mr-0,coastal,610,0.62,107
8338,1Mr-0,coastal,710,0.54,107
7169,CS28345,coastal,20,0,23.8
7169,CS28345,coastal,40,0,23.8
7169,CS28345,coastal,60,0,23.8
7169,CS28345,coastal,80,0,23.8
7169,CS28345,coastal,100,0,23.8
7169,CS28345,coastal,120,0,23.8
7169,CS28345,coastal,150,0,23.8
7169,CS28345,coastal,180,0,23.8
7169,CS28345,coastal,240,0,23.8
7169,CS28345,coastal,300,0,23.8
7169,CS28345,coastal,360,0,23.8
7169,CS28345,coastal,450,0,23.8
7169,CS28345,coastal,480,0,23.8
7169,CS28345,coastal,510,0,23.8
7169,CS28345,coastal,610,0,23.8
7169,CS28345,coastal,710,0,23.8
7106,CS28211,coastal,20,0.41,114.8
7106,CS28211,coastal,40,1.4,114.8
7106,CS28211,coastal,60,2.02,114.8
7106,CS28211,coastal,80,2.63,114.8
7106,CS28211,coastal,100,2.89,114.8
7106,CS28211,coastal,120,3.12,114.8
7106,CS28211,coastal,150,3.16,114.8
7106,CS28211,coastal,180,3.49,114.8
7106,CS28211,coastal,240,3.63,114.8
7106,CS28211,coastal,300,3.43,114.8
7106,CS28211,coastal,360,3.58,114.8
7106,CS28211,coastal,450,3.46,114.8
7106,CS28211,coastal,480,1.47,114.8
7106,CS28211,coastal,510,1.03,114.8
7106,CS28211,coastal,610,0.82,114.8
7106,CS28211,coastal,710,0.69,114.8
8268,1Bor-4,coastal,20,0.47,519.5
8268,1Bor-4,coastal,40,1.68,519.5
8268,1Bor-4,coastal,60,2.19,519.5
8268,1Bor-4,coastal,80,2.61,519.5
8268,1Bor-4,coastal,100,2.83,519.5
8268,1Bor-4,coastal,120,2.95,519.5
8268,1Bor-4,coastal,150,3.08,519.5
8268,1Bor-4,coastal,180,3.09,519.5
8268,1Bor-4,coastal,240,3.26,519.5
8268,1Bor-4,coastal,300,3.27,519.5
8268,1Bor-4,coastal,360,3.15,519.5
8268,1Bor-4,coastal,450,3.02,519.5
8268,1Bor-4,coastal,480,1.24,519.5
8268,1Bor-4,coastal,510,0.83,519.5
8268,1Bor-4,coastal,610,0.63,519.5
8268,1Bor-4,coastal,710,0.53,519.5
8261,2Bg-2,coastal,20,0.56,21.6
8261,2Bg-2,coastal,40,1.65,21.6
8261,2Bg-2,coastal,60,2.21,21.6
8261,2Bg-2,coastal,80,2.39,21.6
8261,2Bg-2,coastal,100,2.72,21.6
8261,2Bg-2,coastal,120,2.82,21.6
8261,2Bg-2,coastal,150,2.8,21.6
8261,2Bg-2,coastal,180,3.15,21.6
8261,2Bg-2,coastal,240,3.32,21.6
8261,2Bg-2,coastal,300,2.98,21.6
8261,2Bg-2,coastal,360,3.09,21.6
8261,2Bg-2,coastal,450,2.83,21.6
8261,2Bg-2,coastal,480,1.67,21.6
8261,2Bg-2,coastal,510,1.03,21.6
8261,2Bg-2,coastal,610,0.55,21.6
8261,2Bg-2,coastal,710,0.47,21.6
8404,1Wei-0,coastal,20,0.71,626
8404,1Wei-0,coastal,40,1.75,626
8404,1Wei-0,coastal,60,2.13,626
8404,1Wei-0,coastal,80,2.42,626
8404,1Wei-0,coastal,100,2.65,626
8404,1Wei-0,coastal,120,2.92,626
8404,1Wei-0,coastal,150,2.97,626
8404,1Wei-0,coastal,180,3,626
8404,1Wei-0,coastal,240,2.97,626
8404,1Wei-0,coastal,300,2.98,626
8404,1Wei-0,coastal,360,2.95,626
8404,1Wei-0,coastal,450,2.77,626
8404,1Wei-0,coastal,480,1.33,626
8404,1Wei-0,coastal,510,0.82,626
8404,1Wei-0,coastal,610,0.48,626
8404,1Wei-0,coastal,710,0.4,626
7227,CS28457,coastal,20,0.49,134.1
7227,CS28457,coastal,40,1.68,134.1
7227,CS28457,coastal,60,2.18,134.1
7227,CS28457,coastal,80,2.49,134.1
7227,CS28457,coastal,100,2.68,134.1
7227,CS28457,coastal,120,2.92,134.1
7227,CS28457,coastal,150,3.29,134.1
7227,CS28457,coastal,180,3.17,134.1
7227,CS28457,coastal,240,3.33,134.1
7227,CS28457,coastal,300,3.11,134.1
7227,CS28457,coastal,360,3.23,134.1
7227,CS28457,coastal,450,3.3,134.1
7227,CS28457,coastal,480,1.71,134.1
7227,CS28457,coastal,510,1.08,134.1
7227,CS28457,coastal,610,0.62,134.1
7227,CS28457,coastal,710,0.52,134.1
7206,CS28420,coastal,20,0.4,107.4
7206,CS28420,coastal,40,1.51,107.4
7206,CS28420,coastal,60,2.11,107.4
7206,CS28420,coastal,80,2.47,107.4
7206,CS28420,coastal,100,2.73,107.4
7206,CS28420,coastal,120,3.12,107.4
7206,CS28420,coastal,150,3.16,107.4
7206,CS28420,coastal,180,3.25,107.4
7206,CS28420,coastal,240,3.28,107.4
7206,CS28420,coastal,300,3.23,107.4
7206,CS28420,coastal,360,3.19,107.4
7206,CS28420,coastal,450,2.97,107.4
7206,CS28420,coastal,480,1.42,107.4
7206,CS28420,coastal,510,0.91,107.4
7206,CS28420,coastal,610,0.56,107.4
7206,CS28420,coastal,710,0.46,107.4
7382,CS28795,coastal,20,0.35,13.2
7382,CS28795,coastal,40,1.48,13.2
7382,CS28795,coastal,60,1.89,13.2
7382,CS28795,coastal,80,2.07,13.2
7382,CS28795,coastal,100,2.43,13.2
7382,CS28795,coastal,120,2.6,13.2
7382,CS28795,coastal,150,2.65,13.2
7382,CS28795,coastal,180,2.82,13.2
7382,CS28795,coastal,240,2.68,13.2
7382,CS28795,coastal,300,2.79,13.2
7382,CS28795,coastal,360,2.52,13.2
7382,CS28795,coastal,450,2.45,13.2
7382,CS28795,coastal,480,1.1,13.2
7382,CS28795,coastal,510,0.71,13.2
7382,CS28795,coastal,610,0.56,13.2
7382,CS28795,coastal,710,0.51,13.2
7386,CS28802,coastal,20,0.3,111.6
7386,CS28802,coastal,40,1.38,111.6
7386,CS28802,coastal,60,1.81,111.6
7386,CS28802,coastal,80,2.26,111.6
7386,CS28802,coastal,100,2.57,111.6
7386,CS28802,coastal,120,2.73,111.6
7386,CS28802,coastal,150,3.05,111.6
7386,CS28802,coastal,180,2.92,111.6
7386,CS28802,coastal,240,3.11,111.6
7386,CS28802,coastal,300,3.25,111.6
7386,CS28802,coastal,360,3.07,111.6
7386,CS28802,coastal,450,3.17,111.6
7386,CS28802,coastal,480,1.86,111.6
7386,CS28802,coastal,510,1.11,111.6
7386,CS28802,coastal,610,0.57,111.6
7386,CS28802,coastal,710,0.45,111.6
7404,CS28813,coastal,20,0.53,39.1
7404,CS28813,coastal,40,1.44,39.1
7404,CS28813,coastal,60,1.89,39.1
7404,CS28813,coastal,80,2.22,39.1
7404,CS28813,coastal,100,2.49,39.1
7404,CS28813,coastal,120,2.69,39.1
